ID,Subtype,GPSC,ST,Country,Affiliation,Latitude,Longitude
ERR1658154,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1658177,19A,1,202,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1658203,19A,53,12419,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1658229,19A,53,12419,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089071,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089107,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089134,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089357,19A,684,9769,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089208,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089258,19A,84,15612,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089292,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089297,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089312,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089313,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089314,19A-I,43,12304,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089315,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089319,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089327,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089334,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089337,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089338,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089345,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089346,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089347,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089348,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089901,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089902,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089906,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089908,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089963,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089965,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089993,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089998,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2090009,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2090018,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2090024,19A,94,2174,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2090054,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2090065,19A,94,2174,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2090102,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2853507,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853508,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853509,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853425,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853510,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853511,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853512,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853513,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853426,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853514,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853407,19A,4,649,IRELAND,Monocle,53.41291,-8.24389
ERR2853427,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853515,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853428,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853516,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853429,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853430,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853517,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853518,19A,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853519,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853520,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853436,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853521,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853522,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853523,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853524,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853525,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853526,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853527,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853528,19A-II,4,2472,IRELAND,Monocle,53.41291,-8.24389
ERR2853529,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853530,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853408,19A-I,109,3009,IRELAND,Monocle,53.41291,-8.24389
ERR2853431,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853531,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853532,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853533,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853534,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853535,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853536,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853537,19A,1,9656,IRELAND,Monocle,53.41291,-8.24389
ERR2853538,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853539,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853437,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853540,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853432,19A-II,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853541,19A,18,1201,IRELAND,Monocle,53.41291,-8.24389
ERR2853542,19A,18,1201,IRELAND,Monocle,53.41291,-8.24389
ERR2853543,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853544,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853545,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853546,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853547,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853548,19A-II,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853438,19A-II,16,15632,IRELAND,Monocle,53.41291,-8.24389
ERR2853549,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853550,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853551,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853552,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853553,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853554,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853555,19A-I,6,162,IRELAND,Monocle,53.41291,-8.24389
ERR2853556,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853557,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853558,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853439,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853559,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853560,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853561,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853562,19A-II,4,2472,IRELAND,Monocle,53.41291,-8.24389
ERR2853433,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853563,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853564,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853565,19A-II,4,419,IRELAND,Monocle,53.41291,-8.24389
ERR2853566,19A-II,4,419,IRELAND,Monocle,53.41291,-8.24389
ERR2853567,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853409,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853568,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853569,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853570,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853571,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853572,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853573,19A,16,73,IRELAND,Monocle,53.41291,-8.24389
ERR2853574,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853575,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853576,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853577,19A-I,5,2930,IRELAND,Monocle,53.41291,-8.24389
ERR2853440,19A,16,73,IRELAND,Monocle,53.41291,-8.24389
ERR2853578,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853579,19A-I,146,994,IRELAND,Monocle,53.41291,-8.24389
ERR2853580,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853581,19A-I,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853582,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853583,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853584,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853585,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853586,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853587,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853410,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853588,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853589,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853590,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853591,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853592,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853593,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853594,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853595,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853596,19A-II,4,450,IRELAND,Monocle,53.41291,-8.24389
ERR2853597,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853441,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853598,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853599,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853600,19A-I,146,4197,IRELAND,Monocle,53.41291,-8.24389
ERR2853601,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853602,19A,16,9145,IRELAND,Monocle,53.41291,-8.24389
ERR2853603,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853604,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853605,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853606,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853607,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853442,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853608,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853609,19A-I,5,2345,IRELAND,Monocle,53.41291,-8.24389
ERR2853610,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853611,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853612,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853613,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853614,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853615,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853616,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853617,19A,16,73,IRELAND,Monocle,53.41291,-8.24389
ERR2853443,19A-I,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853618,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853619,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853620,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853621,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853622,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853623,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853624,19A,6,162,IRELAND,Monocle,53.41291,-8.24389
ERR2853625,19A,1,4768,IRELAND,Monocle,53.41291,-8.24389
ERR2853626,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853627,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853444,19A-I,10,2013,IRELAND,Monocle,53.41291,-8.24389
ERR2853628,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853629,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853630,19A-I,9,11152,IRELAND,Monocle,53.41291,-8.24389
ERR2853631,19A-I,109,3009,IRELAND,Monocle,53.41291,-8.24389
ERR2853632,19A,6,156,IRELAND,Monocle,53.41291,-8.24389
ERR2853633,19A-I,9,11152,IRELAND,Monocle,53.41291,-8.24389
ERR2853634,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853635,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853636,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853637,19A-I,10,15633,IRELAND,Monocle,53.41291,-8.24389
ERR2853445,19A,18,1201,IRELAND,Monocle,53.41291,-8.24389
ERR2853638,19A-II,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853639,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853640,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853641,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853642,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853643,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853644,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853645,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853646,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853647,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853411,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853648,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853649,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853650,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853651,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853652,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853653,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853654,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853655,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853656,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853657,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853446,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853658,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853659,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853660,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853661,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853434,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853662,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853663,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853664,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853665,19A-II,4,450,IRELAND,Monocle,53.41291,-8.24389
ERR2853666,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853447,19A-II,16,15632,IRELAND,Monocle,53.41291,-8.24389
ERR2853667,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853668,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853669,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853670,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853435,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853671,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853672,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853673,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853674,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853675,19A,1,15674,IRELAND,Monocle,53.41291,-8.24389
ERR2853412,19A-II,4,419,IRELAND,Monocle,53.41291,-8.24389
ERR2853676,19A,4,649,IRELAND,Monocle,53.41291,-8.24389
ERR2853677,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853678,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853679,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853680,19A,18,1201,IRELAND,Monocle,53.41291,-8.24389
ERR2853681,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853682,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853683,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853684,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853685,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853413,19A-II,4,419,IRELAND,Monocle,53.41291,-8.24389
ERR2853686,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853687,19A,1,15635,IRELAND,Monocle,53.41291,-8.24389
ERR2853689,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853690,19A-II,4,419,IRELAND,Monocle,53.41291,-8.24389
ERR2853691,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853692,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853693,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853694,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853695,19A,27,695,IRELAND,Monocle,53.41291,-8.24389
ERR2853414,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853696,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853697,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853698,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853699,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853700,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853448,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853449,19A,18,1201,IRELAND,Monocle,53.41291,-8.24389
ERR2853450,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853415,19A-II,4,645,IRELAND,Monocle,53.41291,-8.24389
ERR2853416,19A-II,16,15632,IRELAND,Monocle,53.41291,-8.24389
ERR2853451,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853417,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853418,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853419,19A,18,1201,IRELAND,Monocle,53.41291,-8.24389
ERR2853452,19A-II,16,15632,IRELAND,Monocle,53.41291,-8.24389
ERR2853453,19A-I,99,1848,IRELAND,Monocle,53.41291,-8.24389
ERR2853454,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853455,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853420,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853421,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853456,19A,4,649,IRELAND,Monocle,53.41291,-8.24389
ERR2853422,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853457,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853423,19A,44,1167,IRELAND,Monocle,53.41291,-8.24389
ERR2853459,19A-II,10,276,IRELAND,Monocle,53.41291,-8.24389
ERR2853460,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853461,19A,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853462,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853463,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853464,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853465,19A,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853466,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853467,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853468,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853469,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853470,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853471,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853472,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853473,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853474,19A-I,10,319,IRELAND,Monocle,53.41291,-8.24389
ERR2853475,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853476,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2818754,19A-I,859,3818,IRELAND,Monocle,53.41291,-8.24389
ERR2818755,19A-I,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853477,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2818758,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853478,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853479,19A-II,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853480,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2818759,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853481,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853482,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2818760,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2818756,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853483,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853484,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2818761,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853485,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2818757,19A-I,146,994,IRELAND,Monocle,53.41291,-8.24389
ERR2853486,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2818762,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853487,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2818763,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853488,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853489,19A-I,11,1228,IRELAND,Monocle,53.41291,-8.24389
ERR2853490,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853491,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853492,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853493,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853494,19A-I,17,2062,IRELAND,Monocle,53.41291,-8.24389
ERR2853495,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853496,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853497,19A,4,667,IRELAND,Monocle,53.41291,-8.24389
ERR2853498,19A-II,4,416,IRELAND,Monocle,53.41291,-8.24389
ERR2853499,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853500,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853424,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853501,19A,1,320,IRELAND,Monocle,53.41291,-8.24389
ERR2853502,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2853503,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853504,19A-II,4,199,IRELAND,Monocle,53.41291,-8.24389
ERR2853505,19A-II,4,2081,IRELAND,Monocle,53.41291,-8.24389
ERR2853506,19A-I,9,63,IRELAND,Monocle,53.41291,-8.24389
ERR2091104,19AF,290,13887,ISRAEL,Monocle,31.5,34.75
ERR2090510,19AF,290,13887,ISRAEL,Monocle,31.5,34.75
ERR2612056,19A-I,5,172,ISRAEL,Monocle,31.5,34.75
ERR2089698,19AF,290,13887,ISRAEL,Monocle,31.5,34.75
ERR2090422,19AF,344,13891,ISRAEL,Monocle,31.5,34.75
ERR2090560,19A-I,5,172,ISRAEL,Monocle,31.5,34.75
ERR2090990,19AF,290,13887,ISRAEL,Monocle,31.5,34.75
ERR3227783,19A-I,10,12474,INDIA,Monocle,20,77
ERR3669331,19A-I,10,5034,INDIA,Monocle,20,77
ERR3655208,19A-I,10,5034,INDIA,Monocle,20,77
ERR3655122,19A-I,10,230,INDIA,Monocle,20,77
ERR3655157,19A-I,10,15650,INDIA,Monocle,20,77
ERR2668025,19A-I,10,12474,INDIA,Monocle,20,77
ERR2667239,19A-I,10,12474,INDIA,Monocle,20,77
ERR2668008,19A-II,10,12474,INDIA,Monocle,20,77
ERR3899380,19A-I,10,12474,INDIA,Monocle,20,77
ERR3899525,19A-II,10,2013,INDIA,Monocle,20,77
ERR3899528,19A-II,10,2013,INDIA,Monocle,20,77
ERR3899201,19A-I,10,15832,INDIA,Monocle,20,77
ERR3899258,19A-I,10,5034,INDIA,Monocle,20,77
ERR2667231,19A-I,10,15696,INDIA,Monocle,20,77
ERR2090154,19A-I,,12474,INDIA,Monocle,20,77
ERR3227729,19A,1,15538,INDIA,Monocle,20,77
ERR2090108,19A-I,236,14569,INDIA,Monocle,20,77
ERR2090144,19A-I,10,12424,INDIA,Monocle,20,77
ERR2090223,19A-I,651,12900,INDIA,Monocle,20,77
ERR2090204,19A-I,651,12900,INDIA,Monocle,20,77
ERR2090224,19A-I,307,14444,INDIA,Monocle,20,77
ERR2090301,19A-I,651,12900,INDIA,Monocle,20,77
